,title,price,link
217,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","55,999",https://amazon.in//Acer-Graphics-Win11Home-A515-58GM-Fingerprint/dp/B0D1G7B66L/ref=sr_1_196?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-196
218,"MSI Modern 14, Intel 12th Gen. i7-1255U, 36CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel Iris Xe Graphics/Classic Black/1.4Kg), C12M-459IN  ","47,990",https://amazon.in//MSI-i7-1255U-Windows-Graphics-C12M-459IN/dp/B09YCX5F52/ref=sr_1_197?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-197
219,"MSI Thin 15, Intel Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UCX-1694IN  ","61,990",https://amazon.in//MSI-i7-12650H-Windows-GeForce-B12UCX-1694IN/dp/B0CV9S7ZV6/ref=sr_1_198?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-198
220,"FUTOPIA ULTIMUS Pro, Celeron N4020c Thin & Light 4GB RAM 128GB eMMC, 14.1-inch (35.8 cm) HD Display Win 11 Home Space Grey 1.20 Kg (NU14U5INC43BN-SG)  ","12,990",https://amazon.in//FUTOPIA-ULTIMUS-Celeron-14-1-inch-NU14U5INC43BN-SG/dp/B0CY2PQKSM/ref=sr_1_199?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-199
221,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","36,036",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_3?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.AgylnyZyRtUrvE1Rou7559RhWY1z2q9oLdH5F5eYDh5SJ7MrCAad2OV9XEl5zhbUrxC-qp4R5Re1r6BaqUBTX1ZUPZc_cXnhVgIhaVAt7YJ89I_kK7RHzx6OjV5aCbT_5GCA34J0dtnVlfKAMffXk_cwR2nuSQzQMP0JTAwA6ZWmJhATFR01sBAS-Ynb53bwcmZk_m-MgYbL1_dQFUJxtcaj1Ra1s6pJrXPQ60mjhAM.xWJv3GRGHpjnuY8hNO3vK9pDJQKSyqLffCvEiew8nxU&dib_tag=se&keywords=laptop&qid=1721662701&sprefix=laptop%2Caps%2C273&sr=8-3
222,"Lenovo IdeaPad Slim 1 Intel Celeron N4020 4th Gen 11.6'' (29.46cm) HD Thin & Light Laptop (4GB/256GB SSD/Windows 11/Office 2021/3months Game Pass/Platinum Grey/1.2Kg), 81VT009UIN  ","27,290",https://amazon.in//Lenovo-IdeaPad-Celeron-Platinum-81VT009UIN/dp/B09V7ZJYBN/ref=sr_1_200?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-200
223,"HP Laptop 14, IntelÂ® Coreâ„¢ i3-1215U, 14-inch(35.6 cm), FHD,8GB DDR4,512GB SSD,MSO,Dual speakers,Win 11,Silver, 1.46 kg,14s-dq5138TU  ","37,590",https://amazon.in//HP-i3-1215U-14-inch-speakers-14s-dq5138TU/dp/B0CXMX4NJ2/ref=sr_1_201?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-201
224,"HP 255 G9 (840T7PA) Notebook (AMD Athlon Silver-3050U/ 4GB RAM/ 256GB SSD/DOS/ 15.6"" Screen/ 1 Year Warranty), Black  ","19,400",https://amazon.in//HP-255-G9-Notebook-Silver-3050U/dp/B0C8VF4DL5/ref=sr_1_202?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-202
225,"(Refurbished) Dell Latitude Laptop 3380 Intel Core i5 Mobile-7th Gen Processor , 4 GB Ram & 1TB SSD, 13.3 Inches 1.69Kg Notebook Computer  ","26,290",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MTczNjU4NTQ1OTY3MjAzOjE3MjE2NjI4Mzg6c3BfbXRmOjMwMDE1MzEzOTA2NTgzMjo6MDo6&url=%2FRefurbished-Dell-Latitude-Mobile-7th-Processor%2Fdp%2FB0CXXB6P31%2Fref%3Dsr_1_203_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662838%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
226,"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (32 GB DDR4 RAM/256 GB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ","31,290",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MTczNjU4NTQ1OTY3MjAzOjE3MjE2NjI4Mzg6c3BfbXRmOjMwMDI2MDgxODgzOTgzMjo6MDo6&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KNYLNF%2Fref%3Dsr_1_204_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662838%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
227,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","61,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2ODU2NjY3NTI4NTkxMjAzOjE3MjE2NjI3MTI6c3BfYXRmX25leHQ6MzAwMjYxNzM4MTMxODMyOjowOjo&url=%2FLenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN%2Fdp%2FB0CNK1VTZW%2Fref%3Dsr_1_18_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.Ax0p0kRStw-euPTymH6UdfBG4B-q840XBWgqN3IiyKinBI50AQjN7GWZBoV6Kg8VaLYjrvg0fPMOnNEwwMoM-MLwHN53wG9eFjzry5PGGkL2MT3tUctZJew4RJDoRcAEde3RlMfffUyiKLzz2rpIcTVkZuyJzWD_2rbGVBZlNWqXiVURWbHBCcZyhOU_x_6pCg7yIJUShCaxlhMJD37eLAKXkM3ijK0e7NGUC0-MFH0.LEuTgkF4c7_SXwz9y_EuaJk5ZrZe-89BXZ1NIpkPcTI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662712%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
228,"ASUS TUF Gaming F17 (2022) Intel Core i5-12500H Gaming Laptop,17.3""(43.94 cms) FHD 144Hz, RTX 3050 4GB GPU, (16GB RAM /512GB SSD/90WHr Battery/Windows 11/Gray/2.6 Kg), FX707ZC4-HX067W  ","70,990",https://amazon.in//ASUS-i5-12500H-Battery-Windows-FX707ZC4-HX067W/dp/B0C8JJWSXP/ref=sr_1_205?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-205
229,"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Alexa Built-in/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","78,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_206?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-206
230,"Dell Alienware x16 Gaming Laptop, Intel Core i9 13900HK Processor/32GB/2TB SSD/NVIDIA RTX 4090 16GB GDDR6/ 16""(40.64cm) QHD+ 240Hz, 3ms, DCI-P3 100%/Win 11+MSO'21+McAfee 15 Month/Lunar Silver/2.72kg  ","4,54,230",https://amazon.in//Dell-Alienware-x16-13900HK-Processor/dp/B0C4Z7D2V9/ref=sr_1_207?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-207
231,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (8GB RAM/512GB SSD/4GB RTX 2050 Graphics/60Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","49,999",https://amazon.in//Acer-Graphics-Win11Home-AL15G-52-39-62cm/dp/B0D32SLD7P/ref=sr_1_208?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-208
232,"MSI Thin 15, Intel Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UC-1691IN  ","66,990",https://amazon.in//MSI-i7-12650H-Windows-GeForce-B12UC-1691IN/dp/B0CV9J1QSJ/ref=sr_1_209?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-209
233,"Samsung Galaxy Book2 Pro Intel 12th Gen i5 EvoTM 33.78cm (13.3"") AMOLED Thin & Light Laptop (16 GB/512 GB SSD/Windows 11/MS Office/Backlit KB/Fingerprint Sensor/Silver/0.87Kg), NP930XED-KB3IN  ","72,990",https://amazon.in//Samsung-33-78cm-Windows-Fingerprint-NP930XED-KB3IN/dp/B09V1FDNS9/ref=sr_1_210?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-210
234,"HP Pavilion 14 12th Gen Intel Core i5 8GB RAM/512GB SSD 14 inch(35.6cm) IPS Micro-Edge FHD Laptop/Intel Iris Xe Graphics/B&O/Win 11/Alexa Built-in/Backlit KB/MSO 2021/Natural Silver, 14-dv2053TU  ","58,480",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2053TU/dp/B0B1MDHJCC/ref=sr_1_211?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-211
235,"Samsung Galaxy Book3 Pro 360 Intel 13th Gen i7 EvoTM 40.62cm(16"") Touchscreen 2-in-1 3K Display, 120Hz, Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/S-Pen/Graphite/1.6Kg), NP960QFG-KA1IN  ","1,09,990",https://amazon.in//Samsung-40-62cm-Touchscreen-Graphite-NP960QFG-KA1IN/dp/B0BS9GCYRN/ref=sr_1_212?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.oGeFiX9P3Vjvxz-6Vt4WzS6BOrbw4B4NNCuhbaGJEvF4m_6jHSR2_ntm8hRX5Tmb92vUwY0kOAvmyJK1vn8tVN-YvndCk249Vnh8VkkYd_AJjYN285xAWWhm74pSbwTP5FIFLaPdTKXzDvQxTzeBwc6NkAYCHcv2Vt8rLv_ZRQ8ErDszNig8PNFl2AjKajye3JRjFJqiILgdYqnxLVHDM4m_gEUWvR7jooqm8cvup70.z2Yirg29y9UaMqqVXeOmocCGl29kmew_ZYQFcd8janA&dib_tag=se&keywords=laptop&qid=1721662838&sprefix=laptop%2Caps%2C273&sr=8-212
236,"McAfee Antivirus 2024 | 1 Device, 3 Year | Antivirus Internet Security Software| Email Delivery  ",660,https://amazon.in/https://aax-eu.amazon.in/x/c/JGN1DYDgPhLQ3u9o64pNQfgAAAGQ2xoV2wMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICBrAOn-/https://www.amazon.in/McAfee-Antivirus-Plus-Delivery-hours/dp/B07895T7B1/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.c5b3dba6-0c9f-4770-a2a1-befba5d5d1a7%3Aamzn1.sym.c5b3dba6-0c9f-4770-a2a1-befba5d5d1a7&crid=1ERF41KBXZZUQ&cv_ct_cx=laptop&dib=eyJ2IjoiMSJ9.C6b2gUxdhu3hotNWL3BY9A.bi0Ls6d4qFPyu1N29T_6bA7eJ6cMoAickVcQrVZPsRE&dib_tag=se&keywords=laptop&pd_rd_i=B07895T7B1&pd_rd_r=0ecb5fbc-d379-4943-99fc-943432fe3e43&pd_rd_w=4Spnv&pd_rd_wg=Uq1Md&pf_rd_p=c5b3dba6-0c9f-4770-a2a1-befba5d5d1a7&pf_rd_r=A715X0YEHC2ZTTJ1BKC6&qid=1721662838&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=laptop%2Caps%2C273&sr=1-193-55679f55-dd28-42e2-aed8-9d76ff9bea0b
237,"(Refurbished) Dell Precision 7510 Intel Core i7 - 6920HQ Quad Core Processor, 32GB Ram & 128GBSSD, 15.6 Inches (Numeric Keypad) FHD Screen with Dual Intel & Nvidia Quadro M2000M (4GB Graphic ) Laptop  ","44,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzYwOTYzMTQ4MDA1MjAzOjE3MjE2NjI4NDg6c3BfYXRmX25leHQ6MzAwMTUzOTI5NzI0MDMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZD6T9K3%2Fref%3Dsr_1_209_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.RxyXwsfMC3NOmjo2KzM81hxusVV206PJdva23A_JqqPR_a9DhaQrIsuQmry3rha476FUPe0QQ0BkswMXGbtpkcojYo3tou5lHPgEf4S0yRIRqVowBf-6q_cLjeSwyc4DiQYpiyJngpKtY7WlDL_4vmWKODdkmmeW0Q5Y3-EBT-JKnvO34kQyNu_KQ9YgTuPcLxjqlCQ1o_2oeQRTepwra-GmnZ3R5pUZk-gZtIhg6cw.ifOTxrxI3OESC8lotPPd_5KYE_FfFUTuTttMJl9YUJg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662848%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
238,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","37,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_19?crid=1ERF41KBXZZUQ&dib=eyJ2IjoiMSJ9.Ax0p0kRStw-euPTymH6UdfBG4B-q840XBWgqN3IiyKinBI50AQjN7GWZBoV6Kg8VaLYjrvg0fPMOnNEwwMoM-MLwHN53wG9eFjzry5PGGkL2MT3tUctZJew4RJDoRcAEde3RlMfffUyiKLzz2rpIcTVkZuyJzWD_2rbGVBZlNWqXiVURWbHBCcZyhOU_x_6pCg7yIJUShCaxlhMJD37eLAKXkM3ijK0e7NGUC0-MFH0.LEuTgkF4c7_SXwz9y_EuaJk5ZrZe-89BXZ1NIpkPcTI&dib_tag=se&keywords=laptop&qid=1721662712&sprefix=laptop%2Caps%2C273&sr=8-19
239,"(Refurbished) Dell Latitude Laptop 3380 Intel Core i5 Mobile-7th Gen Processor , 32 GB Ram & 128 GB SSD, 13.3 Inches 1.69Kg Notebook Computer  ","26,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzYwOTYzMTQ4MDA1MjAzOjE3MjE2NjI4NDg6c3BfYXRmX25leHQ6MzAwMTUzMTM5MDY1NTMyOjowOjo&url=%2FRefurbished-Dell-Latitude-Mobile-7th-Processor%2Fdp%2FB0CXWY4SV3%2Fref%3Dsr_1_210_sspa%3Fcrid%3D1ERF41KBXZZUQ%26dib%3DeyJ2IjoiMSJ9.RxyXwsfMC3NOmjo2KzM81hxusVV206PJdva23A_JqqPR_a9DhaQrIsuQmry3rha476FUPe0QQ0BkswMXGbtpkcojYo3tou5lHPgEf4S0yRIRqVowBf-6q_cLjeSwyc4DiQYpiyJngpKtY7WlDL_4vmWKODdkmmeW0Q5Y3-EBT-JKnvO34kQyNu_KQ9YgTuPcLxjqlCQ1o_2oeQRTepwra-GmnZ3R5pUZk-gZtIhg6cw.ifOTxrxI3OESC8lotPPd_5KYE_FfFUTuTttMJl9YUJg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721662848%26sprefix%3Dlaptop%252Caps%252C273%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
